["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:54:06.060696', 0.0008623600006103516, 1.374612808227539, 1.3754751682281494]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:54:08.053326', 0.00042891502380371094, 1.5194883346557617, 1.5199172496795654]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:54:10.002987', 0.0008289813995361328, 1.4097416400909424, 1.4105706214904785]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:54:11.981439', 0.0007140636444091797, 1.4423305988311768, 1.443044662475586]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:54:13.954535', 0.00039267539978027344, 1.3100647926330566, 1.310457468032837]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:54:15.968035', 0.0008218288421630859, 1.4395482540130615, 1.4403700828552246]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:54:17.892499', 0.0006992816925048828, 1.5080828666687012, 1.508782148361206]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:54:19.902386', 0.0009908676147460938, 1.4232511520385742, 1.4242420196533203]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:54:21.869089', 0.0008683204650878906, 1.459486722946167, 1.4603550434112549]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:54:23.871436', 0.0003566741943359375, 1.4264113903045654, 1.4267680644989014]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:54:25.875013', 0.00036334991455078125, 1.4431681632995605, 1.4435315132141113]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:54:27.860232', 0.0009145736694335938, 1.3927226066589355, 1.3936371803283691]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:54:29.893593', 0.0008141994476318359, 1.4216227531433105, 1.4224369525909424]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:54:31.969997', 0.000885009765625, 1.4212510585784912, 1.4221360683441162]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:54:33.891756', 0.0008585453033447266, 1.3215255737304688, 1.3223841190338135]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:54:35.923731', 0.0007488727569580078, 1.4248661994934082, 1.4256150722503662]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:54:37.923941', 0.0008814334869384766, 1.3994123935699463, 1.4002938270568848]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:54:39.920128', 0.00038313865661621094, 1.3511173725128174, 1.3515005111694336]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:54:41.876574', 0.0008051395416259766, 1.3999686241149902, 1.4007737636566162]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:54:43.918337', 0.0007863044738769531, 1.4436588287353516, 1.4444451332092285]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:54:46.020638', 0.0008575916290283203, 1.4505865573883057, 1.451444149017334]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:54:48.055252', 0.0009119510650634766, 1.4195880889892578, 1.4205000400543213]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:54:50.121461', 0.00034356117248535156, 1.4761865139007568, 1.4765300750732422]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:54:52.138417', 0.00039696693420410156, 1.3025827407836914, 1.3029797077178955]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:54:54.203621', 0.00036835670471191406, 1.4014103412628174, 1.4017786979675293]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:54:56.158360', 0.0010428428649902344, 1.3542940616607666, 1.3553369045257568]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:54:58.131954', 0.0007321834564208984, 1.4751718044281006, 1.4759039878845215]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:55:00.151962', 0.0008542537689208984, 1.3333661556243896, 1.3342204093933105]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:55:02.140381', 0.0008597373962402344, 1.3605928421020508, 1.361452579498291]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:55:04.189598', 0.00038695335388183594, 1.306572675704956, 1.306959629058838]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:55:06.185997', 0.0008549690246582031, 1.4410619735717773, 1.4419169425964355]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:55:08.132423', 0.0007517337799072266, 1.4937794208526611, 1.4945311546325684]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:55:10.111039', 0.0007290840148925781, 1.4610583782196045, 1.461787462234497]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:55:12.085637', 0.0010056495666503906, 1.4219379425048828, 1.4229435920715332]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:55:14.093752', 0.0003859996795654297, 1.4641749858856201, 1.4645609855651855]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:55:16.022611', 0.0008616447448730469, 1.3782503604888916, 1.3791120052337646]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:55:18.029088', 0.0003685951232910156, 1.558793544769287, 1.5591621398925781]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:55:19.996915', 0.0008318424224853516, 1.4759910106658936, 1.476822853088379]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:55:21.997335', 0.0003619194030761719, 1.3273894786834717, 1.3277513980865479]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:55:24.004880', 0.0009009838104248047, 1.3191776275634766, 1.3200786113739014]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:55:25.989149', 0.0003485679626464844, 1.442183494567871, 1.4425320625305176]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:55:28.022712', 0.0005633831024169922, 1.438565969467163, 1.43912935256958]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:55:30.099592', 0.0007915496826171875, 1.4780175685882568, 1.478809118270874]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:55:32.020426', 0.000396728515625, 1.4892213344573975, 1.4896180629730225]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:55:34.052604', 0.0008754730224609375, 1.4331092834472656, 1.4339847564697266]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:55:36.053029', 0.0007953643798828125, 1.4631237983703613, 1.4639191627502441]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:55:38.049132', 0.0010571479797363281, 1.3983397483825684, 1.3993968963623047]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:55:40.004907', 0.00036215782165527344, 1.3600232601165771, 1.3603854179382324]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:55:42.049876', 0.000980377197265625, 1.324463129043579, 1.3254435062408447]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:55:44.148591', 0.0008358955383300781, 1.3266987800598145, 1.3275346755981445]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:55:46.183897', 0.0007374286651611328, 1.4207487106323242, 1.4214861392974854]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:55:48.251117', 0.0003650188446044922, 1.4373507499694824, 1.437715768814087]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:55:50.268326', 0.0008130073547363281, 1.4497802257537842, 1.4505932331085205]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:55:52.332965', 0.0009219646453857422, 1.4769175052642822, 1.477839469909668]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:55:54.285905', 0.0009336471557617188, 1.411113977432251, 1.4120476245880127]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:55:56.261937', 0.0008804798126220703, 1.3274011611938477, 1.3282816410064697]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:55:58.281382', 0.0008599758148193359, 1.5461394786834717, 1.546999454498291]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:56:00.267348', 0.0003871917724609375, 1.419942855834961, 1.4203300476074219]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:56:02.317846', 0.0007092952728271484, 1.4324100017547607, 1.433119297027588]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:56:04.314530', 0.0009179115295410156, 1.4215240478515625, 1.4224419593811035]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:56:06.260575', 0.0008497238159179688, 1.4151830673217773, 1.4160327911376953]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:56:08.238271', 0.000354766845703125, 1.6378631591796875, 1.6382179260253906]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:56:10.212376', 0.0006906986236572266, 1.4491662979125977, 1.4498569965362549]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:56:12.223997', 0.0003600120544433594, 1.429328203201294, 1.4296882152557373]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:56:14.151034', 0.0008635520935058594, 1.346477746963501, 1.3473412990570068]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:56:16.162559', 0.001018524169921875, 1.370668649673462, 1.3716871738433838]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:56:18.127750', 0.0010216236114501953, 1.4385900497436523, 1.4396116733551025]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:56:20.126932', 0.0003745555877685547, 1.3557159900665283, 1.3560905456542969]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:56:22.130870', 0.0004036426544189453, 1.4657557010650635, 1.4661593437194824]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:56:24.119374', 0.0008783340454101562, 1.4017877578735352, 1.4026660919189453]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:56:26.150852', 0.0008311271667480469, 1.437006950378418, 1.437838077545166]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:56:28.226827', 0.0007464885711669922, 1.5446646213531494, 1.5454111099243164]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:56:30.146612', 0.0008389949798583984, 1.4620161056518555, 1.4628551006317139]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:56:32.180593', 0.0008475780487060547, 1.4601082801818848, 1.4609558582305908]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:56:34.180064', 0.0008857250213623047, 1.314305305480957, 1.3151910305023193]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:56:36.178380', 0.0009324550628662109, 1.4079387187957764, 1.4088711738586426]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:56:38.135972', 0.0008096694946289062, 1.538015365600586, 1.5388250350952148]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:56:40.177782', 0.0008461475372314453, 1.3508670330047607, 1.3517131805419922]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:56:42.279438', 0.0008153915405273438, 1.3706817626953125, 1.3714971542358398]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:56:44.314563', 0.0009064674377441406, 1.3424534797668457, 1.3433599472045898]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:56:46.385014', 0.0008563995361328125, 1.4653370380401611, 1.466193437576294]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:56:48.399530', 0.0007867813110351562, 1.416027307510376, 1.4168140888214111]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:56:50.464567', 0.0007669925689697266, 1.4515893459320068, 1.4523563385009766]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:56:52.418250', 0.0009214878082275391, 1.448704481124878, 1.4496259689331055]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:56:54.394504', 0.0008957386016845703, 1.4418621063232422, 1.4427578449249268]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:56:56.413720', 0.0009093284606933594, 1.343686819076538, 1.3445961475372314]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:56:58.402919', 0.0007505416870117188, 1.498255729675293, 1.4990062713623047]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:57:00.451074', 0.0007712841033935547, 1.4939424991607666, 1.4947137832641602]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:57:02.448215', 0.0007879734039306641, 1.4150710105895996, 1.4158589839935303]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:57:04.394080', 0.0009617805480957031, 1.339362382888794, 1.3403241634368896]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:57:06.372364', 0.0007452964782714844, 1.4566419124603271, 1.4573872089385986]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:57:08.347027', 0.000766754150390625, 1.4309828281402588, 1.4317495822906494]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:57:10.357223', 0.0003502368927001953, 1.3598859310150146, 1.3602361679077148]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:57:12.284534', 0.0007884502410888672, 1.4696426391601562, 1.4704310894012451]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:57:14.295459', 0.0006902217864990234, 1.3423454761505127, 1.3430356979370117]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:57:16.261046', 0.0008313655853271484, 1.4354608058929443, 1.4362921714782715]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:57:18.260964', 0.0003867149353027344, 1.504375696182251, 1.5047624111175537]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:57:20.268878', 0.0008099079132080078, 1.3812294006347656, 1.3820393085479736]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:57:22.252486', 0.0008497238159179688, 1.4086992740631104, 1.4095489978790283]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:57:24.285043', 0.0008056163787841797, 1.430755376815796, 1.43156099319458]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:57:26.360771', 0.000985860824584961, 1.329538106918335, 1.33052396774292]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:57:28.282597', 0.0007543563842773438, 1.5020825862884521, 1.5028369426727295]
['"Come tomorrow, if possible."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"I\'ll be there."\n\n"', '2023-09-11T21:57:30.314657', 0.0005033016204833984, 1.4719433784484863, 1.4724466800689697]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:57:32.316110', 0.0007281303405761719, 1.4074108600616455, 1.4081389904022217]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:57:34.312565', 0.0008966922760009766, 1.3913686275482178, 1.3922653198242188]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:57:36.269822', 0.0009024143218994141, 1.4187963008880615, 1.419698715209961]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:57:38.311756', 0.00041222572326660156, 1.3768227100372314, 1.377234935760498]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:57:40.411747', 0.0003705024719238281, 1.4097037315368652, 1.410074234008789]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:57:42.448257', 0.0007202625274658203, 1.399472713470459, 1.4001929759979248]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:57:44.513925', 0.000377655029296875, 1.3393065929412842, 1.339684247970581]
["I sometimes drink beer. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer or not. I'm not sure if I'm drinking beer", '2023-09-11T21:57:46.527291', 0.00038743019104003906, 1.4786345958709717, 1.4790220260620117]
["Do you like it? What's the price?\n\nI'm not sure. I'm not sure if I like it or not. I'm not sure if I like it or not.\n\nI'm not sure if I like it or", '2023-09-11T21:57:48.592648', 0.0009174346923828125, 1.3896656036376953, 1.3905830383300781]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:57:50.544939', 0.0008480548858642578, 1.4876961708068848, 1.488544225692749]
['My house is near my school. I have a lot of friends there. I have a lot of friends who are in the military. I have a lot of friends who are in the military. I have a lot of friends who are in the military', '2023-09-11T21:57:52.517154', 0.0003654956817626953, 1.4260811805725098, 1.4264466762542725]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:57:54.539690', 0.0008425712585449219, 1.3339290618896484, 1.3347716331481934]
['The store opens at 10 A.M. on Saturday, May 4.\n\nThe store is open to the public from 10 a.m. to 5 p.m.\n\nThe store is open to the public from 10 a.m', '2023-09-11T21:57:56.527821', 0.0008740425109863281, 1.33305025100708, 1.3339242935180664]
